contentid;pagetitle;tmplvarid;value
7532591;NV4-H-12M-PK-R-SAPW-8P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532591;NV4-H-12M-PK-R-SAPW-8P;120;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532591;NV4-H-12M-PK-R-SAPW-8P;121;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532592;NV2-H-A-6M-PK-R-SAPW-4P;6;assets/images/NV_HA_SAPW.jpg
7532592;NV2-H-A-6M-PK-R-SAPW-4P;16;"под приварку 1/4"""
7532592;NV2-H-A-6M-PK-R-SAPW-4P;17;414бар
7532592;NV2-H-A-6M-PK-R-SAPW-4P;18;"{""18"":""0,37"",""25"":""4,3""}"
7532592;NV2-H-A-6M-PK-R-SAPW-4P;21;"под приварку 1/4"""
7532592;NV2-H-A-6M-PK-R-SAPW-4P;71;"от -54&#176;C до 232&#176;C"
7532592;NV2-H-A-6M-PK-R-SAPW-4P;82;PEEK
7532592;NV2-H-A-6M-PK-R-SAPW-4P;83;R
7532592;NV2-H-A-6M-PK-R-SAPW-4P;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532592;NV2-H-A-6M-PK-R-SAPW-4P;95;"R-Тонкой регулировки<br><img src=""assets/images/NV-needle-R.jpg"">"
7532592;NV2-H-A-6M-PK-R-SAPW-4P;96;Тонкой регулировки
7532592;NV2-H-A-6M-PK-R-SAPW-4P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532592;NV2-H-A-6M-PK-R-SAPW-4P;120;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532592;NV2-H-A-6M-PK-R-SAPW-4P;121;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532593;NV2-H-A-8M-PK-R-SAPW-4P;6;assets/images/NV_HA_SAPW.jpg
7532593;NV2-H-A-8M-PK-R-SAPW-4P;16;"под приварку 1/4"""
7532593;NV2-H-A-8M-PK-R-SAPW-4P;17;414бар
7532593;NV2-H-A-8M-PK-R-SAPW-4P;18;"{""18"":""0,37"",""25"":""4,3""}"
7532593;NV2-H-A-8M-PK-R-SAPW-4P;21;"под приварку 1/4"""
7532593;NV2-H-A-8M-PK-R-SAPW-4P;71;"от -54&#176;C до 232&#176;C"
7532593;NV2-H-A-8M-PK-R-SAPW-4P;82;PEEK
7532593;NV2-H-A-8M-PK-R-SAPW-4P;83;R
7532593;NV2-H-A-8M-PK-R-SAPW-4P;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532593;NV2-H-A-8M-PK-R-SAPW-4P;95;"R-Тонкой регулировки<br><img src=""assets/images/NV-needle-R.jpg"">"
7532593;NV2-H-A-8M-PK-R-SAPW-4P;96;Тонкой регулировки
7532593;NV2-H-A-8M-PK-R-SAPW-4P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532593;NV2-H-A-8M-PK-R-SAPW-4P;120;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532593;NV2-H-A-8M-PK-R-SAPW-4P;121;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532594;NV3-H-A-10M-PK-R-SAPW-4P;6;assets/images/NV_HA_SAPW.jpg
7532594;NV3-H-A-10M-PK-R-SAPW-4P;16;"под приварку 1/4"""
7532594;NV3-H-A-10M-PK-R-SAPW-4P;17;414бар
7532594;NV3-H-A-10M-PK-R-SAPW-4P;18;"{""18"":""0,73"",""25"":""6,3""}"
7532594;NV3-H-A-10M-PK-R-SAPW-4P;21;"под приварку 1/4"""
7532594;NV3-H-A-10M-PK-R-SAPW-4P;71;"от -54&#176;C до 232&#176;C"
7532594;NV3-H-A-10M-PK-R-SAPW-4P;82;PEEK
7532594;NV3-H-A-10M-PK-R-SAPW-4P;83;R
7532594;NV3-H-A-10M-PK-R-SAPW-4P;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532594;NV3-H-A-10M-PK-R-SAPW-4P;95;"R-Тонкой регулировки<br><img src=""assets/images/NV-needle-R.jpg"">"
7532594;NV3-H-A-10M-PK-R-SAPW-4P;96;Тонкой регулировки
7532594;NV3-H-A-10M-PK-R-SAPW-4P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532594;NV3-H-A-10M-PK-R-SAPW-4P;120;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532594;NV3-H-A-10M-PK-R-SAPW-4P;121;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532595;NV3-H-A-12M-PK-R-SAPW-8P;6;assets/images/NV_HA_SAPW.jpg
7532595;NV3-H-A-12M-PK-R-SAPW-8P;16;"под приварку 1/2"""
7532595;NV3-H-A-12M-PK-R-SAPW-8P;17;414бар
7532595;NV3-H-A-12M-PK-R-SAPW-8P;18;"{""18"":""0,73"",""25"":""6,3""}"
7532595;NV3-H-A-12M-PK-R-SAPW-8P;21;"под приварку 1/2"""
7532595;NV3-H-A-12M-PK-R-SAPW-8P;71;"от -54&#176;C до 232&#176;C"
7532595;NV3-H-A-12M-PK-R-SAPW-8P;82;PEEK
7532595;NV3-H-A-12M-PK-R-SAPW-8P;83;R
7532595;NV3-H-A-12M-PK-R-SAPW-8P;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532595;NV3-H-A-12M-PK-R-SAPW-8P;95;"R-Тонкой регулировки<br><img src=""assets/images/NV-needle-R.jpg"">"
7532595;NV3-H-A-12M-PK-R-SAPW-8P;96;Тонкой регулировки
7532595;NV3-H-A-12M-PK-R-SAPW-8P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532595;NV3-H-A-12M-PK-R-SAPW-8P;120;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532595;NV3-H-A-12M-PK-R-SAPW-8P;121;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532596;NV4-H-A-12M-PK-R-SAPW-8P;6;assets/images/NV_HA_SAPW.jpg
7532596;NV4-H-A-12M-PK-R-SAPW-8P;16;"под приварку 1/2"""
7532596;NV4-H-A-12M-PK-R-SAPW-8P;17;414бар
7532596;NV4-H-A-12M-PK-R-SAPW-8P;18;"{""18"":""1,8"",""25"":""9,5""}"
7532596;NV4-H-A-12M-PK-R-SAPW-8P;21;"под приварку 1/2"""
7532596;NV4-H-A-12M-PK-R-SAPW-8P;71;"от -54&#176;C до 232&#176;C"
7532596;NV4-H-A-12M-PK-R-SAPW-8P;82;PEEK
7532596;NV4-H-A-12M-PK-R-SAPW-8P;83;R
7532596;NV4-H-A-12M-PK-R-SAPW-8P;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532596;NV4-H-A-12M-PK-R-SAPW-8P;95;"R-Тонкой регулировки<br><img src=""assets/images/NV-needle-R.jpg"">"
7532596;NV4-H-A-12M-PK-R-SAPW-8P;96;Тонкой регулировки
7532596;NV4-H-A-12M-PK-R-SAPW-8P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532596;NV4-H-A-12M-PK-R-SAPW-8P;120;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532596;NV4-H-A-12M-PK-R-SAPW-8P;121;"<div class=""elemento info"" mat=""PEEK"">PEEK</div>"
7532597;NV2-H-6M-S-SAPW-4P;6;assets/images/NV_H_SAPW.jpg
7532597;NV2-H-6M-S-SAPW-4P;16;"под приварку 1/4"""
7532597;NV2-H-6M-S-SAPW-4P;17;414бар
7532597;NV2-H-6M-S-SAPW-4P;18;"{""18"":""0,37"",""25"":""4,3""}"
7532597;NV2-H-6M-S-SAPW-4P;21;"под приварку 1/4"""
7532597;NV2-H-6M-S-SAPW-4P;71;"от -54&#176;C до 93&#176;C"
7532597;NV2-H-6M-S-SAPW-4P;82;PTFE (стандарт)
7532597;NV2-H-6M-S-SAPW-4P;83;S
7532597;NV2-H-6M-S-SAPW-4P;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532597;NV2-H-6M-S-SAPW-4P;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532597;NV2-H-6M-S-SAPW-4P;96;С мягким уплотнителем Kel-F
7532597;NV2-H-6M-S-SAPW-4P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532597;NV2-H-6M-S-SAPW-4P;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532597;NV2-H-6M-S-SAPW-4P;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532598;NV2-H-8M-S-SAPW-4P;6;assets/images/NV_H_SAPW.jpg
7532598;NV2-H-8M-S-SAPW-4P;16;"под приварку 1/4"""
7532598;NV2-H-8M-S-SAPW-4P;17;414бар
7532598;NV2-H-8M-S-SAPW-4P;18;"{""18"":""0,37"",""25"":""4,3""}"
7532598;NV2-H-8M-S-SAPW-4P;21;"под приварку 1/4"""
7532598;NV2-H-8M-S-SAPW-4P;71;"от -54&#176;C до 93&#176;C"
7532598;NV2-H-8M-S-SAPW-4P;82;PTFE (стандарт)
7532598;NV2-H-8M-S-SAPW-4P;83;S
7532598;NV2-H-8M-S-SAPW-4P;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532598;NV2-H-8M-S-SAPW-4P;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532598;NV2-H-8M-S-SAPW-4P;96;С мягким уплотнителем Kel-F
7532598;NV2-H-8M-S-SAPW-4P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532598;NV2-H-8M-S-SAPW-4P;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532598;NV2-H-8M-S-SAPW-4P;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532599;NV3-H-10M-S-SAPW-4P;6;assets/images/NV_H_SAPW.jpg
7532599;NV3-H-10M-S-SAPW-4P;16;"под приварку 1/4"""
7532599;NV3-H-10M-S-SAPW-4P;17;414бар
7532599;NV3-H-10M-S-SAPW-4P;18;"{""18"":""0,73"",""25"":""6,3""}"
7532599;NV3-H-10M-S-SAPW-4P;21;"под приварку 1/4"""
7532599;NV3-H-10M-S-SAPW-4P;71;"от -54&#176;C до 93&#176;C"
7532599;NV3-H-10M-S-SAPW-4P;82;PTFE (стандарт)
7532599;NV3-H-10M-S-SAPW-4P;83;S
7532599;NV3-H-10M-S-SAPW-4P;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532599;NV3-H-10M-S-SAPW-4P;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532599;NV3-H-10M-S-SAPW-4P;96;С мягким уплотнителем Kel-F
7532599;NV3-H-10M-S-SAPW-4P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532599;NV3-H-10M-S-SAPW-4P;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532599;NV3-H-10M-S-SAPW-4P;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532600;NV3-H-12M-S-SAPW-8P;6;assets/images/NV_H_SAPW.jpg
7532600;NV3-H-12M-S-SAPW-8P;16;"под приварку 1/2"""
7532600;NV3-H-12M-S-SAPW-8P;17;414бар
7532600;NV3-H-12M-S-SAPW-8P;18;"{""18"":""0,73"",""25"":""6,3""}"
7532600;NV3-H-12M-S-SAPW-8P;21;"под приварку 1/2"""
7532600;NV3-H-12M-S-SAPW-8P;71;"от -54&#176;C до 93&#176;C"
7532600;NV3-H-12M-S-SAPW-8P;82;PTFE (стандарт)
7532600;NV3-H-12M-S-SAPW-8P;83;S
7532600;NV3-H-12M-S-SAPW-8P;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532600;NV3-H-12M-S-SAPW-8P;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532600;NV3-H-12M-S-SAPW-8P;96;С мягким уплотнителем Kel-F
7532600;NV3-H-12M-S-SAPW-8P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532600;NV3-H-12M-S-SAPW-8P;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532600;NV3-H-12M-S-SAPW-8P;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532601;NV4-H-12M-S-SAPW-8P;6;assets/images/NV_H_SAPW.jpg
7532601;NV4-H-12M-S-SAPW-8P;16;"под приварку 1/2"""
7532601;NV4-H-12M-S-SAPW-8P;17;414бар
7532601;NV4-H-12M-S-SAPW-8P;18;"{""18"":""1,8"",""25"":""9,5""}"
7532601;NV4-H-12M-S-SAPW-8P;21;"под приварку 1/2"""
7532601;NV4-H-12M-S-SAPW-8P;71;"от -54&#176;C до 93&#176;C"
7532601;NV4-H-12M-S-SAPW-8P;82;PTFE (стандарт)
7532601;NV4-H-12M-S-SAPW-8P;83;S
7532601;NV4-H-12M-S-SAPW-8P;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532601;NV4-H-12M-S-SAPW-8P;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532601;NV4-H-12M-S-SAPW-8P;96;С мягким уплотнителем Kel-F
7532601;NV4-H-12M-S-SAPW-8P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532601;NV4-H-12M-S-SAPW-8P;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532601;NV4-H-12M-S-SAPW-8P;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532602;NV2-H-A-6M-S-SAPW-4P;6;assets/images/NV_HA_SAPW.jpg
7532602;NV2-H-A-6M-S-SAPW-4P;16;"под приварку 1/4"""
7532602;NV2-H-A-6M-S-SAPW-4P;17;414бар
7532602;NV2-H-A-6M-S-SAPW-4P;18;"{""18"":""0,37"",""25"":""4,3""}"
7532602;NV2-H-A-6M-S-SAPW-4P;21;"под приварку 1/4"""
7532602;NV2-H-A-6M-S-SAPW-4P;71;"от -54&#176;C до 93&#176;C"
7532602;NV2-H-A-6M-S-SAPW-4P;82;PTFE (стандарт)
7532602;NV2-H-A-6M-S-SAPW-4P;83;S
7532602;NV2-H-A-6M-S-SAPW-4P;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532602;NV2-H-A-6M-S-SAPW-4P;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532602;NV2-H-A-6M-S-SAPW-4P;96;С мягким уплотнителем Kel-F
7532602;NV2-H-A-6M-S-SAPW-4P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532602;NV2-H-A-6M-S-SAPW-4P;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532602;NV2-H-A-6M-S-SAPW-4P;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532603;NV2-H-A-8M-S-SAPW-4P;6;assets/images/NV_HA_SAPW.jpg
7532603;NV2-H-A-8M-S-SAPW-4P;16;"под приварку 1/4"""
7532603;NV2-H-A-8M-S-SAPW-4P;17;414бар
7532603;NV2-H-A-8M-S-SAPW-4P;18;"{""18"":""0,37"",""25"":""4,3""}"
7532603;NV2-H-A-8M-S-SAPW-4P;21;"под приварку 1/4"""
7532603;NV2-H-A-8M-S-SAPW-4P;71;"от -54&#176;C до 93&#176;C"
7532603;NV2-H-A-8M-S-SAPW-4P;82;PTFE (стандарт)
7532603;NV2-H-A-8M-S-SAPW-4P;83;S
7532603;NV2-H-A-8M-S-SAPW-4P;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532603;NV2-H-A-8M-S-SAPW-4P;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532603;NV2-H-A-8M-S-SAPW-4P;96;С мягким уплотнителем Kel-F
7532603;NV2-H-A-8M-S-SAPW-4P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532603;NV2-H-A-8M-S-SAPW-4P;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532603;NV2-H-A-8M-S-SAPW-4P;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532604;NV3-H-A-10M-S-SAPW-4P;6;assets/images/NV_HA_SAPW.jpg
7532604;NV3-H-A-10M-S-SAPW-4P;16;"под приварку 1/4"""
7532604;NV3-H-A-10M-S-SAPW-4P;17;414бар
7532604;NV3-H-A-10M-S-SAPW-4P;18;"{""18"":""0,73"",""25"":""6,3""}"
7532604;NV3-H-A-10M-S-SAPW-4P;21;"под приварку 1/4"""
7532604;NV3-H-A-10M-S-SAPW-4P;71;"от -54&#176;C до 93&#176;C"
7532604;NV3-H-A-10M-S-SAPW-4P;82;PTFE (стандарт)
7532604;NV3-H-A-10M-S-SAPW-4P;83;S
7532604;NV3-H-A-10M-S-SAPW-4P;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532604;NV3-H-A-10M-S-SAPW-4P;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532604;NV3-H-A-10M-S-SAPW-4P;96;С мягким уплотнителем Kel-F
7532604;NV3-H-A-10M-S-SAPW-4P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532604;NV3-H-A-10M-S-SAPW-4P;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532604;NV3-H-A-10M-S-SAPW-4P;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532605;NV3-H-A-12M-S-SAPW-8P;6;assets/images/NV_HA_SAPW.jpg
7532605;NV3-H-A-12M-S-SAPW-8P;16;"под приварку 1/2"""
7532605;NV3-H-A-12M-S-SAPW-8P;17;414бар
7532605;NV3-H-A-12M-S-SAPW-8P;18;"{""18"":""0,73"",""25"":""6,3""}"
7532605;NV3-H-A-12M-S-SAPW-8P;21;"под приварку 1/2"""
7532605;NV3-H-A-12M-S-SAPW-8P;71;"от -54&#176;C до 93&#176;C"
7532605;NV3-H-A-12M-S-SAPW-8P;82;PTFE (стандарт)
7532605;NV3-H-A-12M-S-SAPW-8P;83;S
7532605;NV3-H-A-12M-S-SAPW-8P;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532605;NV3-H-A-12M-S-SAPW-8P;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532605;NV3-H-A-12M-S-SAPW-8P;96;С мягким уплотнителем Kel-F
7532605;NV3-H-A-12M-S-SAPW-8P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532605;NV3-H-A-12M-S-SAPW-8P;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532605;NV3-H-A-12M-S-SAPW-8P;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532606;NV4-H-A-12M-S-SAPW-8P;6;assets/images/NV_HA_SAPW.jpg
7532606;NV4-H-A-12M-S-SAPW-8P;16;"под приварку 1/2"""
7532606;NV4-H-A-12M-S-SAPW-8P;17;414бар
7532606;NV4-H-A-12M-S-SAPW-8P;18;"{""18"":""1,8"",""25"":""9,5""}"
7532606;NV4-H-A-12M-S-SAPW-8P;21;"под приварку 1/2"""
7532606;NV4-H-A-12M-S-SAPW-8P;71;"от -54&#176;C до 93&#176;C"
7532606;NV4-H-A-12M-S-SAPW-8P;82;PTFE (стандарт)
7532606;NV4-H-A-12M-S-SAPW-8P;83;S
7532606;NV4-H-A-12M-S-SAPW-8P;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532606;NV4-H-A-12M-S-SAPW-8P;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532606;NV4-H-A-12M-S-SAPW-8P;96;С мягким уплотнителем Kel-F
7532606;NV4-H-A-12M-S-SAPW-8P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532606;NV4-H-A-12M-S-SAPW-8P;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532606;NV4-H-A-12M-S-SAPW-8P;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532607;NV2-H-6M-PK-S-SAPW-4P;6;assets/images/NV_H_SAPW.jpg
7532607;NV2-H-6M-PK-S-SAPW-4P;16;"под приварку 1/4"""
7532607;NV2-H-6M-PK-S-SAPW-4P;17;414бар
7532607;NV2-H-6M-PK-S-SAPW-4P;18;"{""18"":""0,37"",""25"":""4,3""}"
7532607;NV2-H-6M-PK-S-SAPW-4P;21;"под приварку 1/4"""
7532607;NV2-H-6M-PK-S-SAPW-4P;71;"от -54&#176;C до 93&#176;C"
7532607;NV2-H-6M-PK-S-SAPW-4P;82;PEEK
7532607;NV2-H-6M-PK-S-SAPW-4P;83;S
7532607;NV2-H-6M-PK-S-SAPW-4P;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532607;NV2-H-6M-PK-S-SAPW-4P;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532607;NV2-H-6M-PK-S-SAPW-4P;96;С мягким уплотнителем Kel-F
7532607;NV2-H-6M-PK-S-SAPW-4P;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
